ts,date,version,major,endpoint,latencyMedianMs,latencyMeanMs,reqPerSec,serverLatencyAvgMs,serverLatencyP99Ms,non2xx,errors
1677115941980,"2023-02-23T01:32:21.980Z","4.12.2",4,"tarball",6.608,7.179,122.99,83.63,166,0,0
1677115941980,"2023-02-23T01:32:21.980Z","5.20.1",5,"info",12.819,13.579,121.27,81.91,94,0,0
1677115941980,"2023-02-23T01:32:21.980Z","5.20.1",5,"tarball",9.488,10.216,108.75,94.9,187,0,0
1677115941980,"2023-02-23T01:32:21.980Z","6-next",6,"info",13.577,14.257,133.87,74.16,99,0,0
1677115941980,"2023-02-23T01:32:21.980Z","6-next",6,"tarball",8.741,9.584,110.35,94.08,180,0,0
1677202353063,"2023-02-24T01:32:33.063Z","3.13.1",3,"info",10.632,11.053,162.69,60.98,86,0,0
1677202353063,"2023-02-24T01:32:33.063Z","3.13.1",3,"tarball",7.257,7.777,108.21,95.78,187,0,0
1677202353063,"2023-02-24T01:32:33.063Z","4.12.2",4,"info",16.805,17.709,158.12,62.72,91,0,0
1677202353063,"2023-02-24T01:32:33.063Z","4.12.2",4,"tarball",7.662,8.407,128.6,79.79,160,0,0
1677202353063,"2023-02-24T01:32:33.063Z","5.20.1",5,"info",14.893,15.521,87.87,113.24,161,0,0
1677202353063,"2023-02-24T01:32:33.063Z","5.20.1",5,"tarball",7.057,7.55,125.16,81.49,160,0,0
1677202353063,"2023-02-24T01:32:33.063Z","6-next",6,"info",14.233,14.827,105.7,94.03,128,0,0
1677202353063,"2023-02-24T01:32:33.063Z","6-next",6,"tarball",9.364,9.867,129.32,79.64,155,0,0
1677288814837,"2023-02-25T01:33:34.837Z","3.13.1",3,"info",12.715,13.121,145.17,68.35,106,0,0
1677288814837,"2023-02-25T01:33:34.837Z","3.13.1",3,"tarball",7.912,8.28,104.32,99.52,198,0,0
1677288814837,"2023-02-25T01:33:34.837Z","4.12.2",4,"info",10.758,11.317,146.59,67.72,103,0,0
1677288814837,"2023-02-25T01:33:34.837Z","4.12.2",4,"tarball",6.789,7.422,108.85,94.65,185,0,0
1677288814837,"2023-02-25T01:33:34.837Z","5.20.1",5,"info",13.745,14.26,137.62,72.16,100,0,0
1677288814837,"2023-02-25T01:33:34.837Z","5.20.1",5,"tarball",6.411,6.933,125.5,81.82,162,0,0
1677288814837,"2023-02-25T01:33:34.837Z","6-next",6,"info",19.014,19.649,85.55,116.31,169,0,0
1677288814837,"2023-02-25T01:33:34.837Z","6-next",6,"tarball",7.278,7.715,109.73,94.3,179,0,0
1677375191371,"2023-02-26T01:33:11.371Z","3.13.1",3,"info",12.224,12.537,145.74,68.08,97,0,0
1677375191371,"2023-02-26T01:33:11.371Z","3.13.1",3,"tarball",7.136,7.692,106.32,97.21,193,0,0
1677375191371,"2023-02-26T01:33:11.371Z","4.12.2",4,"info",14.545,15.047,130.94,75.85,110,0,0
1677375191371,"2023-02-26T01:33:11.371Z","4.12.2",4,"tarball",8.019,8.558,107.92,95.48,184,0,0
1677375191371,"2023-02-26T01:33:11.371Z","5.20.1",5,"info",16.463,17.146,126.95,78.22,102,0,0
1677375191371,"2023-02-26T01:33:11.371Z","5.20.1",5,"tarball",7.163,7.591,132.41,77.3,141,0,0
1677375191371,"2023-02-26T01:33:11.371Z","6-next",6,"info",13.649,14.283,108.45,91.65,125,0,0
1677375191371,"2023-02-26T01:33:11.371Z","6-next",6,"tarball",7.934,8.569,113.85,91.03,183,0,0
1677461558894,"2023-02-27T01:32:38.894Z","3.13.1",3,"info",11.233,11.679,168.55,58.81,84,0,0
1677461558894,"2023-02-27T01:32:38.894Z","3.13.1",3,"tarball",10.688,11.257,126.73,81.32,164,0,0
1677461558894,"2023-02-27T01:32:38.894Z","4.12.2",4,"info",13.912,14.462,190.7,51.91,70,0,0
1677461558894,"2023-02-27T01:32:38.894Z","4.12.2",4,"tarball",8.418,8.89,107.38,96.08,187,0,0
1677461558894,"2023-02-27T01:32:38.894Z","5.20.1",5,"info",12.774,13.356,141.07,70.36,89,0,0
1677461558894,"2023-02-27T01:32:38.894Z","5.20.1",5,"tarball",7.813,8.13,109.73,94.12,181,0,0
1677461558894,"2023-02-27T01:32:38.894Z","6-next",6,"info",13.254,14.142,134.4,73.87,103,0,0
1677461558894,"2023-02-27T01:32:38.894Z","6-next",6,"tarball",7.469,8.109,121.28,84.76,170,0,0
1677547979704,"2023-02-28T01:32:59.704Z","3.13.1",3,"info",14.42,14.774,157.44,62.99,95,0,0
1677547979704,"2023-02-28T01:32:59.704Z","3.13.1",3,"tarball",7.19,7.701,99.87,104.6,208,0,0
1677547979704,"2023-02-28T01:32:59.704Z","4.12.2",4,"info",12.096,12.663,189.47,52.27,77,0,0
1677547979704,"2023-02-28T01:32:59.704Z","4.12.2",4,"tarball",6.812,7.501,110.16,94.23,180,0,0
1677547979704,"2023-02-28T01:32:59.704Z","5.20.1",5,"info",17.809,18.482,117.3,84.7,116,0,0
1677547979704,"2023-02-28T01:32:59.704Z","5.20.1",5,"tarball",6.817,7.293,115.44,89.38,177,0,0
1677547979704,"2023-02-28T01:32:59.704Z","6-next",6,"info",13.379,13.977,129.89,76.47,100,0,0
1677547979704,"2023-02-28T01:32:59.704Z","6-next",6,"tarball",6.664,7.142,129.28,79.78,157,0,0
1677634392154,"2023-03-01T01:33:12.154Z","3.13.1",3,"info",11.509,11.909,167.77,59.11,86,0,0
1677634392154,"2023-03-01T01:33:12.154Z","3.13.1",3,"tarball",7.131,7.695,121.48,84.47,169,0,0
1677634392154,"2023-03-01T01:33:12.154Z","4.12.2",4,"info",13.792,14.374,159.37,62.22,96,0,0
1677634392154,"2023-03-01T01:33:12.154Z","4.12.2",4,"tarball",6.485,7.128,110,94.04,180,0,0
1677634392154,"2023-03-01T01:33:12.154Z","5.20.1",5,"info",14.286,14.771,81.54,122.03,173,0,0
1677634392154,"2023-03-01T01:33:12.154Z","5.20.1",5,"tarball",7.472,7.888,125.36,81.87,161,0,0
1677634392154,"2023-03-01T01:33:12.154Z","6-next",6,"info",14.499,15.171,125.77,78.96,107,0,0
1677634392154,"2023-03-01T01:33:12.154Z","6-next",6,"tarball",6.942,7.41,116.16,88.9,217,0,0
1677720836704,"2023-03-02T01:33:56.704Z","3.13.1",3,"info",15.558,15.902,185.42,53.41,78,0,0
1677720836704,"2023-03-02T01:33:56.704Z","3.13.1",3,"tarball",9.558,10.07,106.25,97.04,191,0,0
1677720836704,"2023-03-02T01:33:56.704Z","4.12.2",4,"info",14.966,15.524,186.67,53.06,78,0,0
1677720836704,"2023-03-02T01:33:56.704Z","4.12.2",4,"tarball",6.407,6.987,108.33,96.06,187,0,0
1677720836704,"2023-03-02T01:33:56.704Z","5.20.1",5,"info",16.704,17.631,125.19,79.34,112,0,0
1677720836704,"2023-03-02T01:33:56.704Z","5.20.1",5,"tarball",6.621,7.12,110.13,94.37,180,0,0
1677720836704,"2023-03-02T01:33:56.704Z","6-next",6,"info",14.181,14.842,135.77,73.11,96,0,0
1677720836704,"2023-03-02T01:33:56.704Z","6-next",6,"tarball",10.125,10.904,109.8,93.75,186,0,0
1677809439039,"2023-03-03T02:10:39.039Z","3.13.1",3,"info",15.056,15.454,157.15,63.09,95,0,0
1677809439039,"2023-03-03T02:10:39.039Z","3.13.1",3,"tarball",7.444,7.991,107.87,95.36,186,0,0
1677809439039,"2023-03-03T02:10:39.039Z","4.12.2",4,"info",12.926,13.425,189.3,52.31,74,0,0
1677809439039,"2023-03-03T02:10:39.039Z","4.12.2",4,"tarball",6.408,6.918,106.99,96.55,188,0,0
1677809439039,"2023-03-03T02:10:39.039Z","5.20.1",5,"info",13.942,14.555,128.45,77.32,109,0,0
1677809439039,"2023-03-03T02:10:39.039Z","5.20.1",5,"tarball",7.093,7.693,109.9,93.74,186,0,0
1677809439039,"2023-03-03T02:10:39.039Z","6-next",6,"info",14.984,15.787,130.82,75.89,102,0,0
1677809439039,"2023-03-03T02:10:39.039Z","6-next",6,"tarball",10.052,10.88,126.12,81.4,162,0,0
1677893522061,"2023-03-04T01:32:02.061Z","3.13.1",3,"info",12.586,13.052,187.25,52.89,76,0,0
1677893522061,"2023-03-04T01:32:02.061Z","3.13.1",3,"tarball",8.237,8.999,112.5,92.1,186,0,0
1677893522061,"2023-03-04T01:32:02.061Z","4.12.2",4,"info",12.041,12.605,190.57,51.95,70,0,0
1677893522061,"2023-03-04T01:32:02.061Z","4.12.2",4,"tarball",6.338,6.814,104.02,99.37,202,0,0
1677893522061,"2023-03-04T01:32:02.061Z","5.20.1",5,"info",17.097,18.079,87.4,113.81,143,0,0
1677893522061,"2023-03-04T01:32:02.061Z","5.20.1",5,"tarball",7.408,8.177,127.09,80.68,160,0,0
1677893522061,"2023-03-04T01:32:02.061Z","6-next",6,"info",14.024,15.006,136.44,72.76,93,0,0
1677893522061,"2023-03-04T01:32:02.061Z","6-next",6,"tarball",6.546,7.023,109.3,94.54,184,0,0
1677979989431,"2023-03-05T01:33:09.431Z","3.13.1",3,"info",11.507,11.907,171.42,57.82,89,0,0
1677979989431,"2023-03-05T01:33:09.431Z","3.13.1",3,"tarball",9.912,10.393,109.28,94.78,189,0,0
1677979989431,"2023-03-05T01:33:09.431Z","4.12.2",4,"info",11.604,12.075,172.19,57.57,86,0,0
1677979989431,"2023-03-05T01:33:09.431Z","4.12.2",4,"tarball",6.697,7.165,109.66,94.57,190,0,0
1677979989431,"2023-03-05T01:33:09.431Z","5.20.1",5,"info",16.846,17.573,118.67,83.73,120,0,0
1677979989431,"2023-03-05T01:33:09.431Z","5.20.1",5,"tarball",6.559,7.142,106.38,97.38,192,0,0
1677979989431,"2023-03-05T01:33:09.431Z","6-next",6,"info",19.59,20.202,135.39,73.34,93,0,0
1677979989431,"2023-03-05T01:33:09.431Z","6-next",6,"tarball",6.748,7.326,109.06,94.67,183,0,0
1678066382482,"2023-03-06T01:33:02.482Z","3.13.1",3,"info",14.711,15.375,169,58.64,85,0,0
1678066382482,"2023-03-06T01:33:02.482Z","3.13.1",3,"tarball",6.655,7.188,108.94,95.12,185,0,0
1678066382482,"2023-03-06T01:33:02.482Z","4.12.2",4,"info",15.483,16.151,160.09,61.94,92,0,0
1678066382482,"2023-03-06T01:33:02.482Z","4.12.2",4,"tarball",6.794,7.439,126.45,81.1,159,0,0
1678066382482,"2023-03-06T01:33:02.482Z","5.20.1",5,"info",12.685,13.267,108.44,91.66,117,0,0
1678066382482,"2023-03-06T01:33:02.482Z","5.20.1",5,"tarball",6.978,7.563,109.11,94.57,182,0,0
1678066382482,"2023-03-06T01:33:02.482Z","6-next",6,"info",14.921,15.493,118.1,84.12,107,0,0
1678066382482,"2023-03-06T01:33:02.482Z","6-next",6,"tarball",10.552,11.54,110,94.3,181,0,0
1678152791366,"2023-03-07T01:33:11.366Z","3.13.1",3,"info",10.651,11.034,165.37,59.97,93,0,0
1678152791366,"2023-03-07T01:33:11.366Z","3.13.1",3,"tarball",7.536,7.982,107.37,96.23,187,0,0
1678152791366,"2023-03-07T01:33:11.366Z","4.12.2",4,"info",10.753,11.305,173.37,57.16,84,0,0
1678152791366,"2023-03-07T01:33:11.366Z","4.12.2",4,"tarball",8.396,9.206,132.18,77.73,145,0,0
1678152791366,"2023-03-07T01:33:11.366Z","5.20.1",5,"info",14.182,14.614,132.04,75.24,107,0,0
1678152791366,"2023-03-07T01:33:11.366Z","5.20.1",5,"tarball",7.56,8.158,111.71,92.94,174,0,0
1678152791366,"2023-03-07T01:33:11.366Z","6-next",6,"info",15.077,15.993,86.2,115.45,153,0,0
1678152791366,"2023-03-07T01:33:11.366Z","6-next",6,"tarball",7.566,8.128,109.4,94.37,181,0,0
1678169781644,"2023-03-07T06:16:21.644Z","3.13.1",3,"info",11.396,12.221,141.07,70.34,101,0,0
1678169781644,"2023-03-07T06:16:21.644Z","3.13.1",3,"tarball",6.908,7.468,120.68,85.46,164,0,0
1678169781644,"2023-03-07T06:16:21.644Z","4.12.2",4,"info",10.886,11.299,165.94,59.73,82,0,0
1678169781644,"2023-03-07T06:16:21.644Z","4.12.2",4,"tarball",6.648,7.127,125.26,82.28,164,0,0
1678169781644,"2023-03-07T06:16:21.644Z","5.20.1",5,"info",13.898,14.579,137,72.53,94,0,0
1678169781644,"2023-03-07T06:16:21.644Z","5.20.1",5,"tarball",6.472,6.969,131.84,77.88,150,0,0
1678169781644,"2023-03-07T06:16:21.644Z","6-next",6,"info",16.213,16.69,135.27,73.37,92,0,0
1678169781644,"2023-03-07T06:16:21.644Z","6-next",6,"tarball",7.943,8.544,110,93.68,176,0,0
1678239211424,"2023-03-08T01:33:31.424Z","3.13.1",3,"info",11.636,11.951,168.37,58.87,93,0,0
1678239211424,"2023-03-08T01:33:31.424Z","3.13.1",3,"tarball",6.527,7.058,108.19,95.78,187,0,0
1678239211424,"2023-03-08T01:33:31.424Z","4.12.2",4,"info",11.257,11.601,145.44,68.24,101,0,0
1678239211424,"2023-03-08T01:33:31.424Z","4.12.2",4,"tarball",9.825,10.655,115.97,88.66,180,0,0
1678239211424,"2023-03-08T01:33:31.424Z","5.20.1",5,"info",12.748,13.443,104.47,95.13,132,0,0
1678239211424,"2023-03-08T01:33:31.424Z","5.20.1",5,"tarball",6.505,7.066,103.49,100.88,202,0,0
1678239211424,"2023-03-08T01:33:31.424Z","6-next",6,"info",18.456,19.509,98.84,100.61,143,0,0
1678239211424,"2023-03-08T01:33:31.424Z","6-next",6,"tarball",9.824,10.634,127.64,80.72,160,0,0
1678325563130,"2023-03-09T01:32:43.130Z","3.13.1",3,"info",11.787,12.128,140.45,70.65,103,0,0
1678325563130,"2023-03-09T01:32:43.130Z","3.13.1",3,"tarball",9.006,9.595,124.67,82.2,165,0,0
1678325563130,"2023-03-09T01:32:43.130Z","4.12.2",4,"info",11.195,11.564,182.82,54.18,79,0,0
1678325563130,"2023-03-09T01:32:43.130Z","4.12.2",4,"tarball",6.885,7.583,106.44,97.23,194,0,0
1678325563130,"2023-03-09T01:32:43.130Z","5.20.1",5,"info",12.711,13.439,117.99,84.21,124,0,0
1678325563130,"2023-03-09T01:32:43.130Z","5.20.1",5,"tarball",7.58,8.018,111.56,93.4,182,0,0
1678325563130,"2023-03-09T01:32:43.130Z","6-next",6,"info",16.649,17.679,81.27,122.44,169,0,0
1678325563130,"2023-03-09T01:32:43.130Z","6-next",6,"tarball",7.766,8.302,109.73,94.23,180,0,0
1678411995360,"2023-03-10T01:33:15.360Z","3.13.1",3,"info",14.202,14.846,180.57,54.86,79,0,0
1678411995360,"2023-03-10T01:33:15.360Z","3.13.1",3,"tarball",6.892,7.417,108.71,95.74,186,0,0
1678411995360,"2023-03-10T01:33:15.360Z","4.12.2",4,"info",11.937,12.458,135.74,73.14,111,0,0
1678411995360,"2023-03-10T01:33:15.360Z","4.12.2",4,"tarball",7.094,7.688,129.45,79.35,157,0,0
1678411995360,"2023-03-10T01:33:15.360Z","5.20.1",5,"info",12.509,13.021,79.82,124.68,176,0,0
1678411995360,"2023-03-10T01:33:15.360Z","5.20.1",5,"tarball",8.103,8.673,109.69,94.09,179,0,0
1678411995360,"2023-03-10T01:33:15.360Z","6-next",6,"info",19.988,20.852,132.62,74.87,96,0,0
1678411995360,"2023-03-10T01:33:15.360Z","6-next",6,"tarball",7.851,8.137,129.19,79.31,155,0,0
1678498330746,"2023-03-11T01:32:10.746Z","3.13.1",3,"info",11.636,11.882,162.65,60.95,91,0,0
1678498330746,"2023-03-11T01:32:10.746Z","3.13.1",3,"tarball",6.773,7.265,108.37,95.28,191,0,0
1678498330746,"2023-03-11T01:32:10.746Z","4.12.2",4,"info",13.301,13.958,140.1,70.84,107,0,0
1678498330746,"2023-03-11T01:32:10.746Z","4.12.2",4,"tarball",7.143,7.851,105.61,97.71,195,0,0
1678498330746,"2023-03-11T01:32:10.746Z","5.20.1",5,"info",13.597,14.034,107.82,92.21,115,0,0
1678498330746,"2023-03-11T01:32:10.746Z","5.20.1",5,"tarball",7.125,7.536,129.71,79.47,155,0,0
1678498330746,"2023-03-11T01:32:10.746Z","6-next",6,"info",16.613,17.269,132.82,74.77,95,0,0
1678498330746,"2023-03-11T01:32:10.746Z","6-next",6,"tarball",7.403,7.874,106,97.5,196,0,0
1678584738084,"2023-03-12T01:32:18.084Z","3.13.1",3,"info",11.595,11.964,165.64,59.85,90,0,0
1678584738084,"2023-03-12T01:32:18.084Z","3.13.1",3,"tarball",6.392,6.962,124.09,82.72,164,0,0
1678584738084,"2023-03-12T01:32:18.084Z","4.12.2",4,"info",12.292,12.867,186.45,53.12,75,0,0
1678584738084,"2023-03-12T01:32:18.084Z","4.12.2",4,"tarball",7.57,8.278,125.8,81.9,166,0,0
1678584738084,"2023-03-12T01:32:18.084Z","5.20.1",5,"info",14.564,15.074,124.19,79.98,112,0,0
1678584738084,"2023-03-12T01:32:18.084Z","5.20.1",5,"tarball",8.464,9.202,112.04,92.13,184,0,0
1678584738084,"2023-03-12T01:32:18.084Z","6-next",6,"info",15.576,16.368,123.24,80.59,105,0,0
1678584738084,"2023-03-12T01:32:18.084Z","6-next",6,"tarball",6.67,7.148,128.5,79.88,158,0,0
1678671124121,"2023-03-13T01:32:04.121Z","3.13.1",3,"info",13.857,14.107,177.69,55.75,76,0,0
1678671124121,"2023-03-13T01:32:04.121Z","3.13.1",3,"tarball",7.469,7.943,99,105.32,209,0,0
1678671124121,"2023-03-13T01:32:04.121Z","4.12.2",4,"info",11.075,11.49,158.65,62.5,94,0,0
1678671124121,"2023-03-13T01:32:04.121Z","4.12.2",4,"tarball",7.108,7.734,107.66,96.57,194,0,0
1678671124121,"2023-03-13T01:32:04.121Z","5.20.1",5,"info",12.865,13.79,116.12,85.57,116,0,0
1678671124121,"2023-03-13T01:32:04.121Z","5.20.1",5,"tarball",7.408,7.842,119.13,86.58,177,0,0
1678671124121,"2023-03-13T01:32:04.121Z","6-next",6,"info",14.543,15.193,114.89,86.5,117,0,0
1678671124121,"2023-03-13T01:32:04.121Z","6-next",6,"tarball",9.564,10.192,104.78,98.78,196,0,0
1678757460600,"2023-03-14T01:31:00.600Z","3.13.1",3,"info",10.846,11.14,163.25,60.72,96,0,0
1678757460600,"2023-03-14T01:31:00.600Z","3.13.1",3,"tarball",6.614,7.065,108.44,95.03,187,0,0
1678757460600,"2023-03-14T01:31:00.600Z","4.12.2",4,"info",10.985,11.417,171.64,57.75,86,0,0
1678757460600,"2023-03-14T01:31:00.600Z","4.12.2",4,"tarball",8.539,9.189,109.33,95.1,185,0,0
1678757460600,"2023-03-14T01:31:00.600Z","5.20.1",5,"info",13.347,13.739,132.45,74.99,102,0,0
1678757460600,"2023-03-14T01:31:00.600Z","5.20.1",5,"tarball",8.218,8.701,106.51,96.56,191,0,0
1678757460600,"2023-03-14T01:31:00.600Z","6-next",6,"info",18.722,19.872,134.49,73.82,91,0,0
1678757460600,"2023-03-14T01:31:00.600Z","6-next",6,"tarball",7.154,7.899,109.71,94.72,182,0,0
1678844073070,"2023-03-15T01:34:33.070Z","3.13.1",3,"info",13.541,14.036,166.25,59.62,83,0,0
1678844073070,"2023-03-15T01:34:33.070Z","3.13.1",3,"tarball",6.742,7.31,108.07,95.73,187,0,0
1678844073070,"2023-03-15T01:34:33.070Z","4.12.2",4,"info",16.829,17.389,154.67,64.12,93,0,0
1678844073070,"2023-03-15T01:34:33.070Z","4.12.2",4,"tarball",10.777,11.554,110.57,93.84,189,0,0
1678844073070,"2023-03-15T01:34:33.070Z","5.20.1",5,"info",16.564,16.96,125.8,78.97,105,0,0
1678844073070,"2023-03-15T01:34:33.070Z","5.20.1",5,"tarball",8.911,9.271,108.66,94.96,182,0,0
1678844073070,"2023-03-15T01:34:33.070Z","6-next",6,"info",13.352,14.206,131.79,75.33,102,0,0
1678844073070,"2023-03-15T01:34:33.070Z","6-next",6,"tarball",6.822,7.384,110.37,94.09,180,0,0
1678930317267,"2023-03-16T01:31:57.267Z","3.13.1",3,"info",12.317,12.587,162.75,60.94,87,0,0
1678930317267,"2023-03-16T01:31:57.267Z","3.13.1",3,"tarball",8.041,8.518,128.85,79.87,159,0,0
1678930317267,"2023-03-16T01:31:57.267Z","4.12.2",4,"info",13.898,14.493,170.19,58.24,88,0,0
1678930317267,"2023-03-16T01:31:57.267Z","4.12.2",4,"tarball",6.796,7.455,110.92,92.96,186,0,0
1678930317267,"2023-03-16T01:31:57.267Z","5.20.1",5,"info",12.936,13.437,129.82,76.49,108,0,0
1678930317267,"2023-03-16T01:31:57.267Z","5.20.1",5,"tarball",9.394,10.206,130.21,79.07,157,0,0
1678930317267,"2023-03-16T01:31:57.267Z","6-next",6,"info",14.223,14.81,133.09,74.62,98,0,0
1678930317267,"2023-03-16T01:31:57.267Z","6-next",6,"tarball",6.781,7.544,127.78,80.67,159,0,0
1679016724644,"2023-03-17T01:32:04.644Z","3.13.1",3,"info",13.013,13.418,137.56,72.18,103,0,0
1679016724644,"2023-03-17T01:32:04.644Z","3.13.1",3,"tarball",6.541,6.973,115.45,89.44,182,0,0
1679016724644,"2023-03-17T01:32:04.644Z","4.12.2",4,"info",10.885,11.319,149.92,66.18,89,0,0
1679016724644,"2023-03-17T01:32:04.644Z","4.12.2",4,"tarball",8.045,8.757,118.4,87.09,173,0,0
1679016724644,"2023-03-17T01:32:04.644Z","5.20.1",5,"info",13.147,13.682,119.72,83.02,116,0,0
1679016724644,"2023-03-17T01:32:04.644Z","5.20.1",5,"tarball",10.333,10.942,124.46,82.29,164,0,0
1679016724644,"2023-03-17T01:32:04.644Z","6-next",6,"info",17.425,18.296,121.15,81.99,109,0,0
1679016724644,"2023-03-17T01:32:04.644Z","6-next",6,"tarball",8.268,8.877,130.09,79.13,150,0,0
1679103116474,"2023-03-18T01:31:56.474Z","3.13.1",3,"info",11.623,12.069,166.04,59.71,90,0,0
1679103116474,"2023-03-18T01:31:56.474Z","3.13.1",3,"tarball",6.428,6.863,114.63,90.23,177,0,0
1679103116474,"2023-03-18T01:31:56.474Z","4.12.2",4,"info",12.079,12.594,184.69,53.64,75,0,0
1679103116474,"2023-03-18T01:31:56.474Z","4.12.2",4,"tarball",6.388,6.878,108.76,94.93,192,0,0
1679103116474,"2023-03-18T01:31:56.474Z","5.20.1",5,"info",19.62,20.268,125.25,79.3,108,0,0
1679103116474,"2023-03-18T01:31:56.474Z","5.20.1",5,"tarball",6.425,6.86,129.4,79.51,154,0,0
1679103116474,"2023-03-18T01:31:56.474Z","6-next",6,"info",21.474,22.19,127.94,77.6,106,0,0
1679103116474,"2023-03-18T01:31:56.474Z","6-next",6,"tarball",8.387,8.859,116.26,89.12,180,0,0
1679189554471,"2023-03-19T01:32:34.471Z","3.13.1",3,"info",12.097,12.469,164.85,60.14,88,0,0
1679189554471,"2023-03-19T01:32:34.471Z","3.13.1",3,"tarball",7.079,7.695,123.8,82.77,166,0,0
1679189554471,"2023-03-19T01:32:34.471Z","4.12.2",4,"info",11.413,11.74,144.15,68.83,99,0,0
1679189554471,"2023-03-19T01:32:34.471Z","4.12.2",4,"tarball",10.114,10.853,125.82,82.31,163,0,0
1679189554471,"2023-03-19T01:32:34.471Z","5.20.1",5,"info",17.639,18.136,83.09,119.78,168,0,0
1679189554471,"2023-03-19T01:32:34.471Z","5.20.1",5,"tarball",6.739,7.159,112.65,93.15,173,0,0
1679189554471,"2023-03-19T01:32:34.471Z","6-next",6,"info",17.172,17.489,129.32,76.81,106,0,0
1679189554471,"2023-03-19T01:32:34.471Z","6-next",6,"tarball",7.724,8.194,103.8,99.74,198,0,0
1679275937326,"2023-03-20T01:32:17.326Z","3.13.1",3,"info",10.845,11.192,182.54,54.26,75,0,0
1679275937326,"2023-03-20T01:32:17.326Z","3.13.1",3,"tarball",8.496,9.087,108.3,95.76,194,0,0
1679275937326,"2023-03-20T01:32:17.326Z","4.12.2",4,"info",12.139,12.661,167.6,59.15,85,0,0
1679275937326,"2023-03-20T01:32:17.326Z","4.12.2",4,"tarball",10.84,11.548,112.35,93.17,179,0,0
1679275937326,"2023-03-20T01:32:17.326Z","5.20.1",5,"info",12.898,13.402,137.85,72.01,92,0,0
1679275937326,"2023-03-20T01:32:17.326Z","5.20.1",5,"tarball",7.227,7.736,109.97,93.94,180,0,0
1679275937326,"2023-03-20T01:32:17.326Z","6-next",6,"info",14.682,15.285,133.62,74.32,98,0,0
1679275937326,"2023-03-20T01:32:17.326Z","6-next",6,"tarball",7.468,8.079,110.11,94.55,181,0,0
1679362296942,"2023-03-21T01:31:36.942Z","3.13.1",3,"info",13.535,13.817,120.67,82.33,125,0,0
1679362296942,"2023-03-21T01:31:36.942Z","3.13.1",3,"tarball",8.965,9.459,111.07,93.89,182,0,0
1679362296942,"2023-03-21T01:31:36.942Z","4.12.2",4,"info",11.44,11.755,140.06,70.87,102,0,0
1679362296942,"2023-03-21T01:31:36.942Z","4.12.2",4,"tarball",6.383,7.081,105,98.71,196,0,0
1679362296942,"2023-03-21T01:31:36.942Z","5.20.1",5,"info",17.97,18.68,138.4,71.74,90,0,0
1679362296942,"2023-03-21T01:31:36.942Z","5.20.1",5,"tarball",11.123,11.565,129.95,78.82,150,0,0
1679362296942,"2023-03-21T01:31:36.942Z","6-next",6,"info",15.208,15.801,118.29,83.98,112,0,0
1679362296942,"2023-03-21T01:31:36.942Z","6-next",6,"tarball",10.816,11.744,109.61,94.14,180,0,0
1679448673774,"2023-03-22T01:31:13.774Z","3.13.1",3,"info",10.965,11.256,138.06,71.89,105,0,0
1679448673774,"2023-03-22T01:31:13.774Z","3.13.1",3,"tarball",6.511,7.154,108.26,95.21,185,0,0
1679448673774,"2023-03-22T01:31:13.774Z","4.12.2",4,"info",11.785,12.381,179.17,55.3,84,0,0
1679448673774,"2023-03-22T01:31:13.774Z","4.12.2",4,"tarball",6.8,7.357,100,104.3,209,0,0
1679448673774,"2023-03-22T01:31:13.774Z","5.20.1",5,"info",12.74,13.111,104.69,94.95,134,0,0
1679448673774,"2023-03-22T01:31:13.774Z","5.20.1",5,"tarball",7.503,7.938,108.13,95.6,189,0,0
1679448673774,"2023-03-22T01:31:13.774Z","6-next",6,"info",14.946,15.522,132.44,74.97,94,0,0
1679448673774,"2023-03-22T01:31:13.774Z","6-next",6,"tarball",7.133,7.556,108.88,95.8,186,0,0
1679535153792,"2023-03-23T01:32:33.792Z","3.13.1",3,"info",11.649,12.189,181.12,54.7,81,0,0
1679535153792,"2023-03-23T01:32:33.792Z","3.13.1",3,"tarball",6.686,7.141,108.69,95.67,187,0,0
1679535153792,"2023-03-23T01:32:33.792Z","4.12.2",4,"info",13.455,13.833,167.02,59.36,89,0,0
1679535153792,"2023-03-23T01:32:33.792Z","4.12.2",4,"tarball",8.422,8.96,108.23,95.77,187,0,0
1679535153792,"2023-03-23T01:32:33.792Z","5.20.1",5,"info",13.122,13.686,100.49,98.95,138,0,0
1679535153792,"2023-03-23T01:32:33.792Z","5.20.1",5,"tarball",6.49,6.96,106.56,97.24,195,0,0
1679535153792,"2023-03-23T01:32:33.792Z","6-next",6,"info",14.683,15.496,132.37,75.01,96,0,0
1679535153792,"2023-03-23T01:32:33.792Z","6-next",6,"tarball",7.607,8.048,107.44,96.39,189,0,0
1679621495091,"2023-03-24T01:31:35.091Z","3.13.1",3,"info",11.476,11.792,169.05,58.63,90,0,0
1679621495091,"2023-03-24T01:31:35.091Z","3.13.1",3,"tarball",6.678,7.298,108.25,95.1,185,0,0
1679621495091,"2023-03-24T01:31:35.091Z","4.12.2",4,"info",16.09,16.649,137.29,72.32,96,0,0
1679621495091,"2023-03-24T01:31:35.091Z","4.12.2",4,"tarball",6.841,7.588,109.16,94.71,183,0,0
1679621495091,"2023-03-24T01:31:35.091Z","5.20.1",5,"info",15.17,15.71,101.85,97.65,137,0,0
